N,P,K,temperature,humidity,ph,rainfall,label
29,21,22,34.08065157562097,44.854932606791294,6.737351432592672,12.274717517398663,aloe_vera
22,16,23,39.91970062126257,22.74402533613023,6.347955803762339,38.94627159638247,aloe_vera
27,15,21,34.04584659989318,38.95273379867088,6.201230978870063,42.282474601610126,aloe_vera
20,25,18,36.833237727864116,45.95986349293091,6.047473847540877,11.603507759874088,aloe_vera
12,26,29,33.60874190167898,22.686813992369405,6.513584842719983,35.99736536374261,aloe_vera
13,25,11,20.12321694055543,20.228898118999584,6.2436601123740925,10.153563764606819,aloe_vera
25,29,12,38.3984553111987,39.194252910551384,7.368353154710466,46.995412092328046,aloe_vera
13,19,22,20.30165106178903,44.21130117115276,7.676949598152657,19.47289753009744,aloe_vera
24,21,14,22.44345808737352,44.71713844383902,6.629394061612419,36.36542789080838,aloe_vera
22,14,17,37.50928136220275,33.62096893336981,6.564012672210927,39.66872334128573,aloe_vera
14,19,26,31.92434704946585,39.162320018559654,7.2754608716922125,32.67780438001773,aloe_vera
15,15,10,27.97804469871176,34.26067965745089,7.330378897702712,44.35774971737712,aloe_vera
18,10,28,28.90957798286534,35.988753496534564,7.039998916011207,47.45741847962296,aloe_vera
29,18,10,31.74139782014981,36.888262775036225,6.147170416342954,25.9338771242067,aloe_vera
17,15,19,31.723318115937808,20.968808157336756,7.332633368484217,49.185543808631984,aloe_vera
25,27,17,37.02050681601156,20.82491989151016,7.592025661643255,15.42182169585046,aloe_vera
17,16,14,22.34429951270841,27.324808463827445,7.6876554454520045,35.461888284508156,aloe_vera
16,29,11,20.649012605080458,32.42208960472889,6.6331310920388065,47.86578656028664,aloe_vera
16,19,14,31.293642108884672,20.21473232099201,7.3334228914530195,38.16583241363705,aloe_vera
10,18,16,24.558184111879463,27.76207984640832,6.578460517916663,43.35918482335096,aloe_vera
11,16,29,36.98981970374983,26.963013096151656,6.771706127972371,35.7134060417407,aloe_vera
27,26,16,31.940798499375433,40.882124010266836,7.521461481696517,17.40262785864893,aloe_vera
12,12,19,35.31774372300468,35.25186474934849,7.863056544946175,33.50634253408859,aloe_vera
25,28,16,32.239802974058655,20.058101149030087,7.333933147115831,47.28796388882848,aloe_vera
19,11,28,28.048540801896245,31.534077220245567,6.388451267409446,15.963347195469142,aloe_vera
26,11,29,37.497117239038104,37.299004162965936,6.931234165103999,18.764299626147082,aloe_vera
10,19,17,31.60609017270893,49.79740579954196,7.838385454054655,41.88295967519356,aloe_vera
13,16,13,23.492668440537393,48.76791258753698,6.1220795836005095,17.301877996616135,aloe_vera
11,16,18,23.119495481332603,47.41847523935503,6.3432497806853325,42.19669504329116,aloe_vera
28,14,17,38.17249017961814,28.716222382576873,7.915903043835408,29.5207283836729,aloe_vera
22,10,12,36.281302717460406,40.94029748036497,7.749980844846126,13.065562508945039,aloe_vera
11,10,27,31.46754074332371,20.249525465692226,6.417749472242544,32.488870150986884,aloe_vera
18,26,19,29.243004881705396,20.037460879920513,7.137753279511159,44.33790202616673,aloe_vera
15,25,21,30.1961421660313,28.84596542800808,6.923357232747298,49.67452384699879,aloe_vera
25,25,11,31.271998518691035,28.90573672337878,6.823840800923157,33.5313202787992,aloe_vera
29,21,22,29.818158157591483,28.469135945350693,6.326725865520288,29.63622274761751,aloe_vera
29,18,11,31.076707330292724,24.59628684951634,6.502588236170227,40.51096644415291,aloe_vera
19,14,13,20.613453945064528,48.85024636839739,7.235445224303442,12.682087649917717,aloe_vera
19,27,25,22.81821685103092,45.7661241107878,6.290642350574686,32.69470371181029,aloe_vera
14,28,10,33.572749336054144,30.85553916050285,6.442083530729308,14.355999446081231,aloe_vera
71,50,61,27.540230010332273,69.69467344575608,6.856897029470495,135.52747306498418,rose
78,51,67,26.05991686284405,73.31458784008758,6.0084344207739635,134.62542576406253,rose
68,49,61,23.06263728596835,66.71883842046842,6.80384117879836,107.85395126355502,rose
69,47,61,18.402423235969465,72.0731320362081,6.823646620303865,89.17658594274201,rose
86,49,51,25.243833587996626,69.3331975447727,6.742803161383324,135.99083523169858,rose
87,50,40,25.363854385366718,75.28292873920579,6.761677718355134,137.29533369153498,rose
68,47,55,27.755421834508716,64.30922550667,6.065044813996152,111.31122515045851,rose
76,52,44,15.316592984711013,73.49625383819027,6.001349730986413,100.62120307225187,rose
87,63,44,17.34500812278147,78.66310441754975,6.634670963359309,130.9630227908358,rose
63,59,68,28.35931786002738,50.878432030299365,6.543051645985681,128.985639584071,rose
76,65,63,16.886904230390293,61.29025077813941,6.319189457814971,99.17362705881763,rose
83,69,62,26.002483143708062,72.83520089966588,6.936018911499055,131.75180733515288,rose
71,62,41,25.12658772577085,73.39846321224913,6.67220767153728,89.9409078906732,rose
69,51,59,16.91998407871057,62.544400579508334,6.889183168688544,124.58143347123796,rose
64,66,54,24.21387575354719,52.652857834008415,6.385548454259351,138.7679714345722,rose
89,69,66,26.21996651376002,63.159706701798825,6.951217502181842,100.65490361057832,rose
80,57,41,22.053723748914972,72.53210207493754,6.441215689427076,110.73833944913343,rose
79,67,69,26.515162000467136,69.5958831132514,6.772438387731109,88.42039216713452,rose
70,61,62,29.288761413676617,64.52347238943061,6.651502396745267,133.35451129771252,rose
76,41,50,20.88735149124264,67.83983511374029,6.745399687245825,108.94835727788254,rose
85,59,68,29.10632907628095,63.235331310839555,6.643816982818116,120.22030806508923,rose
72,40,57,16.252770670729426,64.23123864171625,6.262213995553804,84.34353004895593,rose
63,44,47,27.98077037584179,67.83219801477945,6.98231978327527,129.52242071371768,rose
89,62,67,23.125433668291244,76.71462346246821,6.215435701549998,81.26576198286806,rose
66,67,46,19.438339253912712,66.21928740092889,6.786213288204063,102.79829922290206,rose
63,69,50,27.33201251317464,79.18503228877117,6.9142978004349676,100.26702753564786,rose
85,62,40,25.023396184773638,78.25580277915341,6.817746959439004,83.12924582710913,rose
73,69,51,18.355370549887134,79.55112716129364,6.21961536225461,108.8156167234437,rose
71,42,44,17.861105258414987,50.55354549108651,6.086837035125852,118.83603146965774,rose
78,41,52,24.34585155660229,53.60053612667289,6.578445121148107,133.15157863250133,rose
78,40,59,15.710300188088357,74.28874866965556,6.043703598221317,108.53159132007698,rose
73,61,69,23.4491746511422,55.995731161154154,6.464414459900948,109.23737785553737,rose
75,64,61,20.161926361249666,56.95473677411822,6.903569229845931,123.04745417241608,rose
66,52,69,22.293339220872255,75.72883714047735,6.3491871788342245,107.25873456780897,rose
86,65,42,22.115738152434567,54.50160608084507,6.511694202320264,115.83121482385927,rose
68,53,58,23.37967676296286,72.90164186859037,6.637667854451377,139.2074934208085,rose
63,44,69,26.39466018208913,51.94011610247062,6.892527362740559,133.4175655613638,rose
78,41,41,18.57861796898835,76.11998576723678,6.112037745617864,117.62243024318037,rose
82,67,42,27.721140409766157,71.40894417863484,6.455859649740154,119.88327561687048,rose
83,63,44,16.724610195277563,66.935881083467,6.034306729815099,86.12331442952264,rose
77,43,45,25.308594158616792,70.44107276937771,6.326150322461278,109.95731378748525,rose
64,41,59,21.961598814580057,56.91025726050169,6.324667347573681,82.64165123200603,rose
87,58,49,15.642586712318261,65.27135526864727,6.679560669415296,129.91127249049472,rose
73,66,40,20.536486826184777,78.2957605292269,6.714866207277859,83.63482752712704,rose
87,44,67,26.65974323378611,63.784607439795664,6.203069439117752,127.75016666220532,rose
63,62,47,22.65516027366075,52.595546837756565,6.553802655103261,91.38129523417824,rose
86,46,45,19.790301203991767,68.51554194620466,6.593681327953664,111.22567649376305,rose
72,59,61,27.008251339522083,64.38643333220044,6.59238484162519,144.51504098813854,rose
66,60,51,16.746803364081476,50.93203154142602,6.671337544790205,145.6774688596981,rose
67,62,67,28.595875586413655,52.61628889612546,6.386851858793844,99.88503800870399,rose
67,67,64,16.791608580736785,56.0497445063749,6.3695525052900805,136.9369292679047,rose
66,49,62,22.007521687785527,59.22026931221066,6.176438884618727,86.86538300571755,rose
75,50,61,15.68962811500517,60.98073846844098,6.844251491227304,93.54779418545351,rose
87,47,68,15.84806331320065,63.110903009065346,6.262980901201371,145.22308659259176,rose
79,58,51,24.432717694353894,77.08088218930165,6.736853786393911,83.64515745690717,rose
84,51,58,22.0389099548011,79.85232354334349,6.7153289089703945,114.79771716263946,rose
74,50,46,17.494055590951916,60.7326371964112,6.440847254482831,101.74658571293543,rose
88,66,49,16.9297559010002,60.113892260482444,6.5693984804897845,138.53051790017167,rose
65,67,49,29.698089108482755,59.4743783874352,6.687203844530608,129.1348592627001,rose
89,63,64,27.77049387377215,62.80425397167191,6.5281266495665085,99.8575108027213,rose
89,64,54,15.595996700526582,56.704085699823125,6.167607891595388,80.68352351718138,rose
66,47,62,15.315724519655893,54.43138309771067,6.373486473483193,106.58623172975666,rose
81,68,53,16.960806605975677,59.99152445675881,6.523216953983933,94.49059887280757,rose
72,45,53,27.930155189100226,64.7750001064615,6.708132049908646,91.31159931544413,rose
63,69,53,15.034185242222648,77.10397528965683,6.598185906384638,84.83282474241415,rose
80,59,52,18.843511614152995,58.33270653725584,6.70196367952916,141.70945858096678,rose
88,68,41,27.482774988790887,61.656657059044385,6.620059237629078,108.86524113337342,rose
86,61,48,29.09126196171821,71.34281449102446,6.784896666066167,130.42592768737546,rose
83,48,53,16.781762538159384,76.9038037037267,6.2728480599087275,104.58874007439445,rose
72,63,56,23.339327354678765,68.82229568228747,6.498616022871005,97.55111779754176,rose
61,49,66,28.686757817429466,52.617827280491824,6.354665019056115,145.7131413749596,rose
63,48,56,23.302646350804245,55.43770969590299,6.5460772243243195,132.33154043150597,rose
81,56,51,16.86017257316729,70.27628357960488,6.446088928795107,105.06566875096854,rose
83,57,52,19.086074785456315,65.71709849967058,6.264788899691151,142.8682897029572,rose
66,44,60,15.180853410923705,69.70535417423503,6.383773785483241,140.13035937904786,rose
81,45,45,25.888574191010886,65.28455944855767,6.3020254546754,106.1835868350554,rose
60,46,62,18.312627276099573,69.88569676244575,6.312801859548783,142.65021940870298,rose
79,60,58,16.22205705650699,54.051349910695855,6.35665188516024,144.05821498163968,rose
60,43,57,22.339228462870867,69.350531463317,6.560845746327372,119.43524769010067,rose
83,67,47,18.492599502884097,77.0473220031004,6.840194070915902,132.3947365176366,rose
65,48,60,21.893278135256843,70.49424396023699,6.984098141847033,112.68770557507665,rose
63,41,45,22.840949806322335,57.826728624311116,6.42109834387423,104.4527247676942,rose
79,59,61,26.72197986950234,62.25855169980095,6.525768591543487,125.31022462351137,rose
61,53,45,18.016136908011845,71.67461613473485,6.366422217782051,122.36822844889245,rose
67,41,62,17.82075673736809,74.51716723952718,6.841623932197676,114.82962322138061,rose
68,69,68,21.214229413822245,57.45096873791188,6.8522536805666485,82.43201011082164,rose
64,46,41,19.242021549078302,72.64568652923961,6.757537035536964,92.46233993289435,rose
64,45,58,25.33656786198206,66.22351172089172,6.251303693424574,82.000058228193,rose
70,52,61,22.95002742706928,70.08759640262298,6.789866847098655,123.71626438266216,rose
83,42,47,22.543676595475496,72.05166253820778,6.664717271862916,91.18851533222755,rose
79,69,46,20.70357211630963,68.4634341734082,6.725213863099491,143.53567843854358,rose
81,63,65,19.226721230480997,64.11876550661877,6.063330918607012,101.47808086267337,rose
74,47,53,25.22751233213785,69.00393952659506,6.2131143513567455,141.03785464411254,rose
64,58,42,21.072145111898692,63.23486765037758,6.71092857431184,140.49578115693103,rose
66,56,63,20.27131778741454,60.956359214239725,6.5709762350751415,105.79845047596248,rose
70,40,59,18.077728784693335,71.08515211911038,6.577294380938108,110.10207050788888,rose
83,66,50,21.733692606570287,72.16506452296291,6.819433980529611,137.7087366312262,rose
63,62,52,29.760812227116283,75.39134856081346,6.072588874776902,127.4021677202045,rose
70,48,52,29.83681118295188,60.72152968485601,6.711409449479276,139.69877213745903,rose
64,55,58,21.88009014120218,50.798873813495014,6.831310282441502,127.56806351606423,rose
65,42,38,22.994433533384495,65.46350842750584,5.70616630835023,87.03746254690252,money_plant
62,52,55,29.046297814919306,63.56635826578912,5.98503869421287,100.64701396749311,money_plant
62,59,41,24.093984959717165,60.24853619402259,7.443512959168394,95.346209858006,money_plant
41,35,33,18.99962256103301,73.36984603440906,6.880239095899077,70.97933281186255,money_plant
67,33,49,30.476757023454233,47.19478483692191,6.2280239055472215,91.53301965787915,money_plant
58,36,36,17.538495112454267,66.66422281292422,6.475774460861789,67.37106571455192,money_plant
69,46,38,23.27167794448293,88.9394534571669,6.953316004567737,85.89394729118618,money_plant
49,46,46,32.2305879483434,48.13875596613847,6.301773202360201,64.87753217766993,money_plant
63,44,59,31.859873212435122,59.35380453364104,5.670685374522286,105.02996083851448,money_plant
59,45,54,15.609672000184197,46.1057871059857,5.813721190827939,109.66558865519922,money_plant
40,43,57,32.42647184891159,76.0127939765004,6.426276503124227,94.19527760391432,money_plant
55,53,35,17.20252312796311,43.92777607327201,7.202374311408766,80.75527883914205,money_plant
50,31,33,31.280152852613796,60.698813158020705,6.302517746659698,100.71898154539815,money_plant
58,38,49,27.184130527940887,60.87401057506814,6.533740675676275,111.32155502601576,money_plant
65,54,56,23.152441138542457,64.02238667611506,6.9367612031193975,101.55523793653161,money_plant
40,31,57,26.591664971012612,68.9174696631259,6.49846738449982,107.62287779687077,money_plant
46,50,49,25.13381678629324,45.69115230874978,6.401589905259322,83.4150226333349,money_plant
52,36,53,19.750354049098306,70.4955020758273,5.72018636408588,82.88171825679892,money_plant
69,57,33,28.00226889758583,61.29636951904208,6.869927872475735,82.8482886754015,money_plant
61,33,38,23.98321862654904,71.75831827611522,5.986947779806194,101.51699636476553,money_plant
69,44,41,17.235886996011867,60.69123575527598,6.787839235891027,82.34592290186394,money_plant
64,34,59,27.66807759788469,44.72546456534663,7.27781001616416,65.5569980425473,money_plant
60,54,52,21.063716574818407,41.820681997653814,6.004747186978113,118.58869012208585,money_plant
69,44,46,21.995277949785574,63.73072799616288,6.893364678788322,81.56640682534572,money_plant
58,52,58,27.645555577408025,59.068976252865696,7.268083912084469,93.886439992682,money_plant
64,35,47,20.503948035818784,61.56654621234222,6.814176556148246,68.14575939176333,money_plant
60,33,42,21.799268737255474,45.059979428246635,6.989273438103308,106.49838494664718,money_plant
59,45,30,19.141045443919527,50.63163749026309,6.328960736927652,88.74020973630053,money_plant
51,59,48,22.12823684937875,76.61114630849788,7.3827240893154364,119.70808024427427,money_plant
44,36,45,21.280089203902875,56.90468160796627,5.941026126795107,103.88135307323645,money_plant
68,55,59,34.69101986150535,46.343553162734835,7.468392155668952,119.94967658235095,money_plant
46,37,44,31.630166815852146,89.21927695791084,6.765924840846073,108.05768967418575,money_plant
53,57,55,24.75708527612381,75.0230102308724,6.260418128659075,86.07125953109949,money_plant
60,33,54,34.97392946053156,66.21805974881077,7.0499347072592515,85.18619597057634,money_plant
47,55,58,16.780073761875922,63.52824144729454,5.508058614618817,96.09991997311684,money_plant
59,51,45,32.40563553322283,55.835362869772815,5.656832776231395,100.86971271726601,money_plant
52,44,37,23.23791466085401,75.7530788021807,6.961236724830236,90.15910543445891,money_plant
66,51,54,17.365445976234984,89.393151550856,7.18020378044336,104.39683484277198,money_plant
64,55,49,33.062536980470185,73.17591314272863,6.831287496822645,85.8213474961475,money_plant
53,32,44,31.993124743033775,72.36702830631782,6.815872364249839,116.05730734217116,money_plant
65,49,54,18.72158042027948,84.03143315089372,6.769555050316981,81.61120421553403,money_plant
61,45,30,20.336728048782078,86.12889543400445,6.129482656720442,113.77977342948233,money_plant
62,52,38,20.396084920678657,48.8951689700009,7.136649448211066,79.67141926893163,money_plant
58,45,36,21.367383187612774,40.898075373374034,6.860231358298745,104.63197901899454,money_plant
47,52,56,28.907217018069936,70.89143901164749,7.214524058750168,68.07504344139599,money_plant
56,41,41,30.656920183486854,75.42461233702795,7.129424241610582,69.99548141795132,money_plant
63,38,55,24.927471203524412,88.96548460636097,5.848237383651369,107.08232066796226,money_plant
50,46,40,34.02363022082686,68.96679940768091,7.092808370811009,83.10980558743012,money_plant
62,50,50,25.949049807237415,76.9482022947085,6.163562093993821,117.41313659684376,money_plant
54,41,58,27.165406941358683,82.43755785856662,6.39230685093683,76.79311476538433,money_plant
69,53,39,15.278066753809307,67.92184571371706,6.0110645288193405,97.41267710761383,money_plant
45,45,55,26.968527712782986,75.8101667068159,7.0367224830658595,118.84880256538862,money_plant
62,44,33,22.73777063915521,65.53067547607091,6.36381212258584,78.58745697321714,money_plant
40,56,55,26.642631924385363,85.99407884433143,6.0225627919746625,89.65536729859247,money_plant
59,56,48,26.062110154071576,59.80905167321504,6.3346027163237455,86.84076468255654,money_plant
45,56,56,32.66734386406037,67.75635925214277,6.5879895614441,112.25445392349751,money_plant
55,42,38,27.94911895563264,40.16394686504415,6.771401549040692,94.15494908549306,money_plant
63,47,58,18.283442423007298,78.47042222954104,6.469171741798663,99.77817201362221,money_plant
43,48,43,24.020014667749496,76.43539195375293,7.063418516840996,78.19547006292956,money_plant
51,48,54,28.294462218609624,67.37222992572747,7.3117000235415,60.940548664513855,money_plant
42,48,48,15.96724527920744,80.90349580315313,6.226422185308705,113.53968017779664,money_plant
68,42,51,23.43197353545508,85.71754477157072,5.626312633859408,77.15923688983686,money_plant
66,58,32,27.333305057159233,44.916308625319346,5.964483851845511,60.491483258138445,money_plant
54,51,32,24.59010397520009,41.44352856467375,6.956521728609111,102.89111603647956,money_plant
56,32,59,20.05418798911798,73.68506941935819,6.100779769527654,100.67653125588436,money_plant
58,49,50,18.908460354641928,68.98671179859583,5.784081892246239,116.79675524968054,money_plant
57,35,51,31.81469759327031,68.03458958281063,6.603889739662802,92.55149658734211,money_plant
43,46,59,20.239148745423314,76.13254977942945,6.9493260623962,68.3192330660934,money_plant
50,40,57,15.289184971712512,61.44140595881665,7.277379614755417,107.88041762479759,money_plant
46,47,58,32.38141850555952,52.1108012815469,5.5415674493990394,86.37121185328044,money_plant
46,39,52,33.340170399316364,56.96378609429942,5.905373697270593,83.50019407905259,money_plant
46,41,36,15.956844055918335,53.429850475881096,5.590013096070132,82.21364931776795,money_plant
42,31,48,28.1587151284546,79.70543669891228,7.075280274165419,64.94557310775112,money_plant
41,52,50,22.061475602384025,73.87165929889107,6.31807570018076,87.12012304746453,money_plant
47,51,45,22.612779447366105,85.89622539930053,6.122806319243499,65.01273127820467,money_plant
44,54,35,34.649333499946195,74.510156928382,6.1604418614347285,71.6899179972406,money_plant
61,38,33,27.99585602199312,70.93374035900875,6.229491288910937,104.3175961822418,money_plant
57,43,30,25.00184736926336,54.615122470059184,6.240865589978451,92.86562601522493,money_plant
47,45,51,26.924287214692548,64.92273899462793,5.572270711371338,111.26929789605421,money_plant
41,47,43,17.350270287079642,59.1482591047384,5.9542865398818385,104.82163324173716,money_plant
58,36,47,28.916854883058708,74.84055422813313,6.786656679743965,105.13352061388969,money_plant
65,59,39,29.989539139653438,55.40716233830221,6.647273397786948,83.76008463588744,money_plant
41,31,50,22.005265901517205,72.71122937070507,6.1964440273993,94.31137266115614,money_plant
67,38,45,16.471984051949796,74.16724498809194,6.7504048636459775,113.15763335225975,money_plant
65,37,37,19.850388571735955,73.86614827380075,5.875514921438468,63.20760448810547,money_plant
67,59,38,25.88742194486015,61.32624255624734,6.13286445698842,100.9602991573918,money_plant
41,54,47,25.00420699353517,76.4925316803003,6.912481523172967,91.62124473416102,money_plant
64,39,35,18.141006624286074,41.67117767645068,6.979332736393081,86.92647496859082,money_plant
58,46,42,21.343289331202097,81.00068661132849,6.243223211862255,73.10408532754836,money_plant
69,32,48,34.35124316796136,73.94063104921227,6.370541987811556,60.5702615392495,money_plant
58,58,44,21.74852842227558,88.39335701766441,7.411141252554867,115.18380393183182,money_plant
63,36,58,19.181492865989856,49.2092297011284,6.79482219685956,78.0398354845372,money_plant
48,40,39,28.800456070503664,64.45492498980184,7.2974789318156,103.88038132961552,money_plant
66,50,51,34.35790376585294,57.46920363612885,6.175496444671268,106.24859610065224,money_plant
68,39,49,33.9263180937771,54.383713690363905,7.249487559796648,83.04479299292645,money_plant
50,35,59,29.512948860661474,46.873083153763,6.406917610517252,90.9654897496106,money_plant
66,53,34,24.723596882168632,87.39410328133725,6.1391062302937955,111.06779109907959,money_plant
45,47,32,26.905616236441418,52.04774998004087,5.666700495230383,65.40372806287633,money_plant
63,30,44,16.56139546716399,44.5509021179009,7.444509253922334,67.42322084513594,money_plant
45,34,50,30.827471682744964,41.261403571046635,6.73119272795395,92.85634672842747,money_plant
79,46,74,25.9673680245065,61.315624727565854,6.1001294471042735,100.4245053374985,tomato
66,42,87,22.44967284719336,60.12650517013762,6.808302135657942,93.7515976034458,tomato
65,54,68,28.321510471601854,64.43732916597907,6.781410734025769,95.3900398657043,tomato
58,57,60,22.769577756580702,62.19691325478951,6.248254116995074,93.82107014654423,tomato
56,41,72,25.032260685034935,60.93516821555701,6.89728620870218,83.14733518542079,tomato
61,59,79,25.4359146016371,52.66685818017565,6.29237153708483,86.46103550238432,tomato
52,44,64,26.483753713305536,58.64249854929252,6.025052455098643,95.81320109086496,tomato
73,51,62,22.07962501691455,57.06456070331148,6.068238223411567,83.35707774259858,tomato
53,41,61,29.42591001935792,52.660065900279164,6.265308690511717,84.9516032298551,tomato
60,42,60,20.838335652758854,53.076815404763344,6.272519066552741,105.1722093087586,tomato
53,55,63,25.085786582606705,64.64807845665797,6.080628071172727,106.88489092057043,tomato
64,47,72,23.69757162220423,68.62994015358943,6.332954710864562,94.22904772516213,tomato
70,41,71,28.91084632119628,67.76299769033191,6.595229411565189,92.85322966113785,tomato
51,59,73,24.974186460116442,55.84972064414539,6.232061529405698,109.06596712263725,tomato
76,57,73,20.520707296319266,58.32481453173028,6.533817173694782,80.71360861943074,tomato
62,55,79,20.368685391371447,60.330140896911146,6.026489378586125,100.58515748996716,tomato
78,54,80,22.638344491811278,55.056936511954504,6.852011424928744,81.1672164227339,tomato
57,43,75,24.928901899458136,67.53129910291733,6.843698556486961,89.06033848470734,tomato
68,43,72,29.28018622590338,67.88117734834103,6.092297342891913,81.96386344029892,tomato
53,48,84,25.324275597509807,63.14243008871081,6.909383670174021,116.68235041668592,tomato
68,55,62,21.099788105648642,55.734572261937345,6.869840867982301,117.53824446253938,tomato
67,51,76,23.94064026139479,50.77752897386871,6.507385195913014,104.10232881443932,tomato
79,42,88,29.86966486848551,51.44382308459888,6.191532517473402,87.96454161121689,tomato
72,49,64,26.544405791388684,55.33359553442618,6.412676249361635,96.48205075812713,tomato
66,45,71,29.36870278262746,65.10842754781179,6.287357371648362,112.72146733594876,tomato
64,51,70,22.66362508706782,52.939102379297914,6.635377136952258,106.090384912788,tomato
67,44,84,27.121038178416768,56.88601242493487,6.877722981429802,115.28381749089002,tomato
78,54,87,24.548584236434543,63.398879261626696,6.945107600595383,108.14692466322788,tomato
69,51,82,28.081440032631605,55.28624267282766,6.063458045288065,91.09881115169223,tomato
73,59,71,28.715446065938266,58.87391316823164,6.632941281785621,83.17206355747861,tomato
61,47,64,25.484917931087647,54.767035544147895,6.723831935668955,89.93495099661763,tomato
54,54,88,29.301723176099642,68.60026076384294,6.317355065763082,98.31824025149433,tomato
63,47,82,24.097597498686277,65.33898361527493,6.726917481724357,89.94649794202375,tomato
79,42,61,23.776768369314457,54.71651832071785,6.756396459332273,105.63718940737922,tomato
72,48,88,23.993216786933754,63.75302593575264,6.914998894981527,109.08948790423506,tomato
64,55,86,29.55106842042621,51.66647760933982,6.7629626476594,103.56895326024178,tomato
77,57,61,25.041523383412482,50.082603476262705,6.792502410172783,86.5990239910522,tomato
72,58,89,20.655996411806104,66.81656166955555,6.907291712877935,116.86905259349444,tomato
56,49,87,22.015132329230966,64.22914940071851,6.849761501519854,82.37820091096368,tomato
74,53,63,20.567287326133492,55.85943605036502,6.333953693728073,81.09365612496522,tomato
62,54,70,20.112348608750402,55.35212178342737,6.608566222700213,102.48668526809547,tomato
70,46,86,27.404122162764573,51.901604391817,6.226798155705309,115.86708407752214,tomato
61,54,88,25.633573127343375,67.22757476865777,6.017691931930489,111.2713497957412,tomato
62,59,73,22.869233621844522,57.24051279555754,6.016117338483886,115.34944559487346,tomato
69,54,86,20.380967087299958,62.7385338460884,6.8226731183702825,90.6564948641751,tomato
73,52,81,20.581369134886998,50.48957546152297,6.696006242736629,91.91804725909978,tomato
57,47,77,27.24889109824246,69.72898803828554,6.458811902551562,84.08444931925709,tomato
60,50,76,22.110628781815347,66.95812871402377,6.624085553935485,109.3833315492636,tomato
70,43,87,23.491233065419877,63.44466488000787,6.775886162228262,113.6763382702216,tomato
76,40,76,20.42939790028827,66.67126856406549,6.656010638453569,113.25613119098226,tomato
64,50,85,25.40248994454522,67.71566881509386,6.170541437053461,116.81777304455466,tomato
51,49,67,29.271109375767146,50.12244986490017,6.552722120193468,85.67554465836339,tomato
58,53,79,23.21809336097589,51.62380687521971,6.4460197088068005,117.71400337326625,tomato
60,48,80,21.6540060886808,63.95080079028391,6.443579625448749,100.73497660173251,tomato
72,59,82,24.472013104815787,58.072579994347926,6.999873214250141,111.09842719454822,tomato
73,57,64,20.018695429915777,54.83605546082993,6.549082523440008,89.3948215306687,tomato
50,50,80,26.337163831840613,59.985555478390005,6.013508854008382,90.03900679740717,tomato
67,57,68,25.552933250190993,69.2166032657635,6.48831261910085,104.03416581698895,tomato
55,41,61,29.777750174352462,56.61279046085761,6.0335858635128226,86.3260827976986,tomato
76,48,66,25.726469088499506,59.3102430578558,6.714713162592594,104.00472881515361,tomato
52,51,78,20.478249079506405,63.49886434115135,6.411105151099442,113.0888726866081,tomato
54,49,84,22.583367374268654,58.46414820941332,6.5104908450755286,98.76769159720604,tomato
76,48,72,29.636105014624427,54.40407263915244,6.956638585808765,86.00459452378107,tomato
79,46,61,20.74870010717986,56.92899543578126,6.850213704216326,85.46821931736558,tomato
65,50,84,27.872551441505276,55.34465355714326,6.616362585220477,92.82580319350674,tomato
61,44,62,25.571156010071547,65.70195076548349,6.806247369760287,98.85774575375603,tomato
63,42,62,27.72921286457811,55.87911217047142,6.624598211528536,113.5666953573515,tomato
56,53,87,20.73872628385199,68.32597147867982,6.265252543533293,106.66598317724136,tomato
61,54,65,28.12757500263497,53.005939382473,6.697036828360143,89.12183679208758,tomato
68,59,72,24.549000839661982,55.196061219260386,6.460281603645324,94.0907575193667,tomato
69,58,62,23.97513728640218,63.51861538313844,6.316996370322273,118.90531616393946,tomato
52,52,78,21.873316242682808,68.8337630807502,6.772587627614345,112.27237966316513,tomato
58,50,67,23.16046542671071,64.80213518335873,6.843305372681267,87.95130700869724,tomato
66,59,85,21.71704828533337,61.86768728951638,6.290353775430276,90.1144621301651,tomato
51,40,79,22.10588411554782,68.35909379090502,6.421914105786236,98.3897461950296,tomato
64,48,69,28.077474758901968,52.739152417847805,6.605388361843763,88.97153515538753,tomato
51,53,73,22.66909870332519,62.97986504964654,6.268368574606322,114.65356408169237,tomato
63,44,61,29.415075364072322,64.0974936653256,6.6113052015794365,96.63720848521804,tomato
57,41,80,22.27526919007358,58.2724983154548,6.04991872397672,99.15661885081063,tomato
56,42,67,22.020733714206052,67.08898886867458,6.199364423200747,116.05766255305852,tomato
55,57,80,21.264831488611247,59.65834602044213,6.468478346817786,81.15149415724318,tomato
70,40,76,22.046868649134588,62.475083554008464,6.663905698674667,108.72064629969647,tomato
62,41,81,24.922680900411407,51.29566498426957,6.279257773993894,92.16120815392716,tomato
55,46,67,20.747518019436484,54.97654194473387,6.448928214366886,106.26394244289614,tomato
69,47,87,24.070643146542054,58.42577134544656,6.067441003048949,119.30227266751481,tomato
78,41,83,24.80350506928101,51.75854383592353,6.214902162263756,95.75544093709,tomato
51,56,69,23.760874021073015,52.15908737437569,6.447695906825606,108.37758413788303,tomato
64,57,71,25.172106011376236,65.85641582431194,6.108523419737592,105.08671541127485,tomato
51,46,63,23.176400925181618,63.93929094804969,6.81641556623063,110.86231477738075,tomato
